Stationsnamn,MD-MVM_Id,EU_id,Stationskoordinat_N/X,Stationskoordinat_E/Y,Provplatskoordinat_N/X,Provplatskoordinat_E/Y,Koordinatsystem,Provtagningsmedium,Program,Delprogram,Projekt,Län,Kommun,MS_CD_C2,MS_CD_C3,ProvId,Provdatum,Provtagningsår,Provtagningsmånad,Provtagningsdag,Min_provdjup_(m),Max_provdjup_(m),Undersökningstyp,Metodstandard_för_biologisk_provtagning,Provkommentar,Kvalitetsflagga,Provtagningsutrustning,TaxonId,Taxonnamn,Artflagga,Taxonkommentar,Minstorlek_(µm),Maxstorlek_(µm),Täthet_(celler/l),Biovolym_(mm3/l),Artgrupp,Analysmetod,Analyskommentar,Analyslaboratorium,Ackreditering
Sigtunafjärden,352,,6609910,654829,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Upplands-Bro,,,70358,1971-08-10,1971,8,10,1,1,,,,,,257531,Chlamydocapsa_planctonica,,,,,,0.176256,Chlorophyta,,,,
Sigtunafjärden,352,,6609910,654829,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Upplands-Bro,,,70358,1971-08-10,1971,8,10,1,1,,,,,,1010801,Ankistrodesmus,,,,,,0.00682992,Chlorophyta,,,,
Sigtunafjärden,352,,6609910,654829,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Upplands-Bro,,,70364,1972-04-28,1972,4,28,1,1,,,,,,1010783,Chlamydomonas,,,,,,0.219912,Chlorophyta,,,,
Sigtunafjärden,352,,6609910,654829,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Upplands-Bro,,,70377,1973-06-18,1973,6,18,1,1,,,,,,238760,Monoraphidium_mirabile,,,,,,0.0048348,Chlorophyta,,,,
Sigtunafjärden,352,,6609910,654829,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Upplands-Bro,,,70378,1973-07-11,1973,7,11,1,1,,,,,,257511,Ankyra_judayi,,,,,,0.0283509,Chlorophyta,,,,
Sigtunafjärden,352,,6609910,654829,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Upplands-Bro,,,70378,1973-07-11,1973,7,11,1,1,,,,,,1010783,Chlamydomonas,,,,,,0.0861084,Chlorophyta,,,,
Sigtunafjärden,352,,6609910,654829,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Upplands-Bro,,,70379,1974-04-18,1974,4,18,1,1,,,,,,238758,Monoraphidium_komarkovae,,,,,,0.01668975,Chlorophyta,,,,
Sigtunafjärden,352,,6609910,654829,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Upplands-Bro,,,70382,1974-06-05,1974,6,5,1,1,,,,,,263741,Monoraphidium_contortum,,,,,,0.00045288,Chlorophyta,,,,
Sigtunafjärden,352,,6609910,654829,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Upplands-Bro,,,70383,1974-06-25,1974,6,25,1,1,,,,,,257498,Ankyra_ancora,,,,,,0.0123165,Chlorophyta,,,,
Sigtunafjärden,352,,6609910,654829,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Upplands-Bro,,,70385,1974-07-30,1974,7,30,1,1,,,,,,257498,Ankyra_ancora,,,,,,0.0052836,Chlorophyta,,,,
Sigtunafjärden,352,,6609910,654829,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Upplands-Bro,,,70385,1974-07-30,1974,7,30,1,1,,,,,,1010749,Scenedesmus_s.lat.,,,,,,0.00134096,Chlorophyta,,,,
Stäket,353,,6596954,658256,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Upplands-Bro,,,70391,1969-05-12,1969,5,12,1,1,,,,,,1010783,Chlamydomonas,,,,,,0.04125,Chlorophyta,,,,
Stäket,353,,6596954,658256,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Upplands-Bro,,,70392,1969-05-19,1969,5,19,1,1,,,,,,238937,Ankistrodesmus_falcatus,,,,,,0.002,Chlorophyta,,,,
Stäket,353,,6596954,658256,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Upplands-Bro,,,70393,1969-05-28,1969,5,28,1,1,,,,,,238937,Ankistrodesmus_falcatus,,,,,,0.00748,Chlorophyta,,,,
Stäket,353,,6596954,658256,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Upplands-Bro,,,70393,1969-05-28,1969,5,28,1,1,,,,,,245186,Scenedesmus_quadricauda,,,,,,0.006105,Chlorophyta,,,,
Stäket,353,,6596954,658256,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Upplands-Bro,,,70394,1969-06-03,1969,6,3,1,1,,,,,,238937,Ankistrodesmus_falcatus,,,,,,0.00228,Chlorophyta,,,,
Stäket,353,,6596954,658256,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Upplands-Bro,,,70394,1969-06-03,1969,6,3,1,1,,,,,,245186,Scenedesmus_quadricauda,,,,,,0.00516,Chlorophyta,,,,
Stäket,353,,6596954,658256,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Upplands-Bro,,,70395,1969-06-16,1969,6,16,1,1,,,,,,238937,Ankistrodesmus_falcatus,,,,,,0.005985,Chlorophyta,,,,
Stäket,353,,6596954,658256,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Upplands-Bro,,,70395,1969-06-16,1969,6,16,1,1,,,,,,245186,Scenedesmus_quadricauda,,,,,,0.0376,Chlorophyta,,,,
Stäket,353,,6596954,658256,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Upplands-Bro,,,70396,1969-06-23,1969,6,23,1,1,,,,,,257531,Chlamydocapsa_planctonica,,,,,,0.089375,Chlorophyta,,,,
Stäket,353,,6596954,658256,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Upplands-Bro,,,70396,1969-06-23,1969,6,23,1,1,,,,,,1010749,Scenedesmus_s.lat.,,,,,,0.1575,Chlorophyta,,,,
Stäket,353,,6596954,658256,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Upplands-Bro,,,70397,1969-07-01,1969,7,1,1,1,,,,,,257531,Chlamydocapsa_planctonica,,,,,,0.1225,Chlorophyta,,,,
Stäket,353,,6596954,658256,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Upplands-Bro,,,70397,1969-07-01,1969,7,1,1,1,,,,,,1010749,Scenedesmus_s.lat.,,,,,,0.024,Chlorophyta,,,,
Stäket,353,,6596954,658256,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Upplands-Bro,,,70397,1969-07-01,1969,7,1,1,1,,,,,,1010783,Chlamydomonas,,,,,,2.5215,Chlorophyta,,,,
Stäket,353,,6596954,658256,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Upplands-Bro,,,70398,1969-07-15,1969,7,15,1,1,,,,,,238937,Ankistrodesmus_falcatus,,,,,,0.0075,Chlorophyta,,,,
Stäket,353,,6596954,658256,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Upplands-Bro,,,70398,1969-07-15,1969,7,15,1,1,,,,,,245186,Scenedesmus_quadricauda,,,,,,0.084,Chlorophyta,,,,
Stäket,353,,6596954,658256,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Upplands-Bro,,,70398,1969-07-15,1969,7,15,1,1,,,,,,257531,Chlamydocapsa_planctonica,,,,,,0.09425,Chlorophyta,,,,
Stäket,353,,6596954,658256,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Upplands-Bro,,,70398,1969-07-15,1969,7,15,1,1,,,,,,1010783,Chlamydomonas,,,,,,0.048125,Chlorophyta,,,,
Stäket,353,,6596954,658256,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Upplands-Bro,,,70399,1969-07-28,1969,7,28,1,1,,,,,,238937,Ankistrodesmus_falcatus,,,,,,0.0126,Chlorophyta,,,,
Stäket,353,,6596954,658256,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Upplands-Bro,,,70399,1969-07-28,1969,7,28,1,1,,,,,,257531,Chlamydocapsa_planctonica,,,,,,0.01755,Chlorophyta,,,,
Stäket,353,,6596954,658256,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Upplands-Bro,,,70399,1969-07-28,1969,7,28,1,1,,,,,,1010749,Scenedesmus_s.lat.,,,,,,0.019125,Chlorophyta,,,,
Stäket,353,,6596954,658256,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Upplands-Bro,,,70399,1969-07-28,1969,7,28,1,1,,,,,,1010783,Chlamydomonas,,,,,,0.2694375,Chlorophyta,,,,
Stäket,353,,6596954,658256,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Upplands-Bro,,,70400,1969-08-12,1969,8,12,1,1,,,,,,238937,Ankistrodesmus_falcatus,,,,,,0.111384,Chlorophyta,,,,
Stäket,353,,6596954,658256,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Upplands-Bro,,,70400,1969-08-12,1969,8,12,1,1,,,,,,257531,Chlamydocapsa_planctonica,,,,,,0.159375,Chlorophyta,,,,
Stäket,353,,6596954,658256,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Upplands-Bro,,,70400,1969-08-12,1969,8,12,1,1,,,,,,1010783,Chlamydomonas,,,,,,0.0825,Chlorophyta,,,,
Stäket,353,,6596954,658256,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Upplands-Bro,,,70407,1970-07-08,1970,7,8,1,1,,,,,,1010749,Scenedesmus_s.lat.,,,,,,0.118932,Chlorophyta,,,,
Stäket,353,,6596954,658256,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Upplands-Bro,,,70407,1970-07-08,1970,7,8,1,1,,,,,,1010783,Chlamydomonas,,,,,,0.798798,Chlorophyta,,,,
Stäket,353,,6596954,658256,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Upplands-Bro,,,70414,1971-06-08,1971,6,8,1,1,,,,,,1010749,Scenedesmus_s.lat.,,,,,,0.00473088,Chlorophyta,,,,
Stäket,353,,6596954,658256,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Upplands-Bro,,,70414,1971-06-08,1971,6,8,1,1,,,,,,1010754,Dictyosphaerium_s.lat.,,,,,,0.866628,Chlorophyta,,,,
Stäket,353,,6596954,658256,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Upplands-Bro,,,70425,1972-06-06,1972,6,6,1,1,,,,,,1010783,Chlamydomonas,,,,,,0.047736,Chlorophyta,,,,
Stäket,353,,6596954,658256,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Upplands-Bro,,,70427,1972-07-18,1972,7,18,1,1,,,,,,257511,Ankyra_judayi,,,,,,0.0034272,Chlorophyta,,,,
Stäket,353,,6596954,658256,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Upplands-Bro,,,70436,1973-06-18,1973,6,18,1,1,,,,,,238760,Monoraphidium_mirabile,,,,,,0.0025092,Chlorophyta,,,,
Stäket,353,,6596954,658256,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Upplands-Bro,,,70437,1973-07-11,1973,7,11,1,1,,,,,,1010719,Ankyra,,,,,,0.0047124,Chlorophyta,,,,
Lambarfjärden,354,,6583322,658731,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Ekerö,,,70438,1964-08-25,1964,8,25,1,1,,,,,,257561,Choricystis_minor,,,,,,0.000550044,Chlorophyta,,,,
Lambarfjärden,354,,6583322,658731,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Ekerö,,,70440,1965-05-21,1965,5,21,1,1,,,,,,238916,Eudorina_elegans,,,,,,0.03,Chlorophyta,,,,
Lambarfjärden,354,,6583322,658731,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Ekerö,,,70441,1965-08-13,1965,8,13,1,1,,,,,,238937,Ankistrodesmus_falcatus,,,,,,0.008125,Chlorophyta,,,,
Lambarfjärden,354,,6583322,658731,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Ekerö,,,70444,1966-06-22,1966,6,22,1,1,,,,,,238937,Ankistrodesmus_falcatus,,,,,,0.01624,Chlorophyta,,,,
Lambarfjärden,354,,6583322,658731,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Ekerö,,,70454,1967-06-21,1967,6,21,50,50,,,,,,238937,Ankistrodesmus_falcatus,,,,,,0.0009282,Chlorophyta,,,,
Lambarfjärden,354,,6583322,658731,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Ekerö,,,70454,1967-06-21,1967,6,21,50,50,,,,,,245186,Scenedesmus_quadricauda,,,,,,0.004134,Chlorophyta,,,,
Lambarfjärden,354,,6583322,658731,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Ekerö,,,70456,1967-08-01,1967,8,1,5,5,,,,,,257511,Ankyra_judayi,,,,,,0.006,Chlorophyta,,,,
Lambarfjärden,354,,6583322,658731,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Ekerö,,,70458,1967-09-15,1967,9,15,1,1,,,,,,257511,Ankyra_judayi,,,,,,0.003,Chlorophyta,,,,
Lambarfjärden,354,,6583322,658731,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Ekerö,,,70467,1968-05-27,1968,5,27,1,1,,,,,,238937,Ankistrodesmus_falcatus,,,,,,0.0021,Chlorophyta,,,,
Lambarfjärden,354,,6583322,658731,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Ekerö,,,70468,1968-06-24,1968,6,24,1,1,,,,,,238794,Coelastrum_microporum,,,,,,0.0125,Chlorophyta,,,,
Lambarfjärden,354,,6583322,658731,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Ekerö,,,70469,1968-07-31,1968,7,31,1,1,,,,,,238794,Coelastrum_microporum,,,,,,0.0125,Chlorophyta,,,,
Lambarfjärden,354,,6583322,658731,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Ekerö,,,70469,1968-07-31,1968,7,31,1,1,,,,,,257511,Ankyra_judayi,,,,,,0.00675,Chlorophyta,,,,
Lambarfjärden,354,,6583322,658731,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Ekerö,,,70469,1968-07-31,1968,7,31,1,1,,,,,,257531,Chlamydocapsa_planctonica,,,,,,0.0028125,Chlorophyta,,,,
Lambarfjärden,354,,6583322,658731,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Ekerö,,,70474,1969-07-28,1969,7,28,1,1,,,,,,257531,Chlamydocapsa_planctonica,,,,,,0.006,Chlorophyta,,,,
Lambarfjärden,354,,6583322,658731,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Ekerö,,,70475,1969-09-08,1969,9,8,1,1,,,,,,238794,Coelastrum_microporum,,,,,,0.05775,Chlorophyta,,,,
Lambarfjärden,354,,6583322,658731,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Ekerö,,,70488,1971-07-20,1971,7,20,1,1,,,,,,257511,Ankyra_judayi,,,,,,0.0154734,Chlorophyta,,,,
Lambarfjärden,354,,6583322,658731,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Ekerö,,,70495,1972-06-06,1972,6,6,1,1,,,,,,238760,Monoraphidium_mirabile,,,,,,0.000529635,Chlorophyta,,,,
Lambarfjärden,354,,6583322,658731,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Ekerö,,,70497,1972-07-18,1972,7,18,1,1,,,,,,257511,Ankyra_judayi,,,,,,0.003332,Chlorophyta,,,,
Stockholm_D,355,,6578248,668251,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Stockholm,,,70504,1967-08-03,1967,8,3,1,1,,,,,,1010801,Ankistrodesmus,,,,,,0.013125,Chlorophyta,,,,
Stockholm_D,355,,6578248,668251,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Stockholm,,,70507,1968-04-24,1968,4,24,1,1,,,,,,238937,Ankistrodesmus_falcatus,,,,,,0.00154,Chlorophyta,,,,
Stockholm_D,355,,6578248,668251,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Stockholm,,,70508,1968-05-28,1968,5,28,1,1,,,,,,238937,Ankistrodesmus_falcatus,,,,,,0.00336,Chlorophyta,,,,
Stockholm_D,355,,6578248,668251,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Stockholm,,,70509,1968-06-24,1968,6,24,1,1,,,,,,257531,Chlamydocapsa_planctonica,,,,,,0.0056875,Chlorophyta,,,,
Stockholm_D,355,,6578248,668251,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Stockholm,,,70510,1968-07-29,1968,7,29,1,1,,,,,,238759,Monoraphidium_minutum,,,,,,0.009,Chlorophyta,,,,
Stockholm_D,355,,6578248,668251,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Stockholm,,,70510,1968-07-29,1968,7,29,1,1,,,,,,245186,Scenedesmus_quadricauda,,,,,,0.0071214,Chlorophyta,,,,
Stockholm_D,355,,6578248,668251,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Stockholm,,,70510,1968-07-29,1968,7,29,1,1,,,,,,1010749,Scenedesmus_s.lat.,,,,,,0.001404,Chlorophyta,,,,
Stockholm_D,355,,6578248,668251,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Stockholm,,,70510,1968-07-29,1968,7,29,1,1,,,,,,1015219,Paulschulzia,,,,,,0.112,Chlorophyta,,,,
Stockholm_D,355,,6578248,668251,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Stockholm,,,70511,1968-09-12,1968,9,12,1,1,,,,,,238759,Monoraphidium_minutum,,,,,,0.00625,Chlorophyta,,,,
Stockholm_D,355,,6578248,668251,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Stockholm,,,70511,1968-09-12,1968,9,12,1,1,,,,,,257531,Chlamydocapsa_planctonica,,,,,,0.007,Chlorophyta,,,,
Stockholm_D,355,,6578248,668251,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Stockholm,,,70511,1968-09-12,1968,9,12,1,1,,,,,,1010783,Chlamydomonas,,,,,,0.25,Chlorophyta,,,,
Stockholm_D,355,,6578248,668251,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Stockholm,,,70512,1968-10-25,1968,10,25,1,1,,,,,,238831,Mychonastes_elegans,,,,,,0.005625,Chlorophyta,,,,
Stockholm_D,355,,6578248,668251,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Stockholm,,,70514,1969-06-24,1969,6,24,1,1,,,,,,1010749,Scenedesmus_s.lat.,,,,,,0.3,Chlorophyta,,,,
Stockholm_D,355,,6578248,668251,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Stockholm,,,70514,1969-06-24,1969,6,24,1,1,,,,,,1010783,Chlamydomonas,,,,,,0.39775,Chlorophyta,,,,
Stockholm_D,355,,6578248,668251,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Stockholm,,,70515,1969-07-29,1969,7,29,1,1,,,,,,238759,Monoraphidium_minutum,,,,,,0.0051,Chlorophyta,,,,
Stockholm_D,355,,6578248,668251,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Stockholm,,,70515,1969-07-29,1969,7,29,1,1,,,,,,245186,Scenedesmus_quadricauda,,,,,,0.0007644,Chlorophyta,,,,
Stockholm_D,355,,6578248,668251,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Stockholm,,,70515,1969-07-29,1969,7,29,1,1,,,,,,257531,Chlamydocapsa_planctonica,,,,,,0.0574,Chlorophyta,,,,
Stockholm_D,355,,6578248,668251,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Stockholms_län,Stockholm,,,70516,1969-09-08,1969,9,8,1,1,,,,,,238833,Mucidosphaerium_pulchellum,,,,,,0.009,Chlorophyta,,,,
Kvicksund_V,357,,6591100,573756,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Södermanlands_län,Eskilstuna,,,70529,1964-08-27,1964,8,27,1,1,,,,,,257511,Ankyra_judayi,,,,,,0.036375,Chlorophyta,,,,
Kvicksund_V,357,,6591100,573756,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Södermanlands_län,Eskilstuna,,,70531,1964-08-27,1964,8,27,13,13,,,,,,238937,Ankistrodesmus_falcatus,,,,,,0.0078125,Chlorophyta,,,,
Kvicksund_V,357,,6591100,573756,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Södermanlands_län,Eskilstuna,,,70533,1965-05-20,1965,5,20,1,1,,,,,,238757,Monoraphidium_griffithii,,,,,,0.0036,Chlorophyta,,,,
Kvicksund_V,357,,6591100,573756,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Södermanlands_län,Eskilstuna,,,70533,1965-05-20,1965,5,20,1,1,,,,,,238937,Ankistrodesmus_falcatus,,,,,,0.00322,Chlorophyta,,,,
Kvicksund_V,357,,6591100,573756,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Södermanlands_län,Eskilstuna,,,70538,1966-06-21,1966,6,21,1,1,,,,,,238937,Ankistrodesmus_falcatus,,,,,,0.00875,Chlorophyta,,,,
Kvicksund_V,357,,6591100,573756,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Södermanlands_län,Eskilstuna,,,70539,1966-07-14,1966,7,14,1,1,,,,,,238937,Ankistrodesmus_falcatus,,,,,,0.00098,Chlorophyta,,,,
Kvicksund_V,357,,6591100,573756,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Södermanlands_län,Eskilstuna,,,70539,1966-07-14,1966,7,14,1,1,,,,,,257419,Pediastrum_duplex,,,,,,0.081,Chlorophyta,,,,
Kvicksund_V,357,,6591100,573756,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Södermanlands_län,Eskilstuna,,,70540,1966-07-14,1966,7,14,5,5,,,,,,257419,Pediastrum_duplex,,,,,,0.0798,Chlorophyta,,,,
Kvicksund_V,357,,6591100,573756,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Södermanlands_län,Eskilstuna,,,70541,1966-07-14,1966,7,14,10,10,,,,,,238833,Mucidosphaerium_pulchellum,,,,,,0.004875,Chlorophyta,,,,
Kvicksund_V,357,,6591100,573756,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Södermanlands_län,Eskilstuna,,,70541,1966-07-14,1966,7,14,10,10,,,,,,257419,Pediastrum_duplex,,,,,,0.0798,Chlorophyta,,,,
Kvicksund_V,357,,6591100,573756,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Södermanlands_län,Eskilstuna,,,70546,1967-04-20,1967,4,20,1,1,,,,,,238936,Closteriopsis_longissima,,,,,,0.0016,Chlorophyta,,,,
Kvicksund_V,357,,6591100,573756,,,SWEREF99_TM,Sjö,Sötvatten,Stora_sjöarna,Växtplankton_i_Mälaren,Södermanlands_län,Eskilstuna,,,70547,1967-05-25,1967,5,25,1,1,,,,,,238937,Ankistrodesmus_falcatus,,,,,,0.01575,Chlorophyta,,,,
